date,id,name,odd,supername,hypername
2023-08-04 16:40:11.980424,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 16:40:11.980424,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 14:53:01.532729,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 14:53:01.532729,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 17:33:43.994369,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 17:33:43.994369,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 15:49:11.780338,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-04 15:49:11.780338,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-05 20:06:41.182089,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-05 20:06:41.182089,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-06 12:07:19.700643,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-06 12:07:19.700643,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-07 20:06:42.566245,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-07 20:06:42.566245,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-09 04:07:21.626739,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-09 04:07:21.626739,1832825193,23.5 a více,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
2023-08-09 20:06:55.615243,1832825192,Méně než 23.5,1.84,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2023 8:00 – 2.9.2023 8:00 SELČ na met. stanici Praha-Ruzyně
