date,id,name,odd,supername,hypername
2024-01-28 20:07:08.231796,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-28 20:07:08.231796,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-28 20:07:08.231796,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-28 20:07:08.231796,1948924994,Brooks Danielle,17.0,,Vítěz
2024-01-28 20:07:08.231796,1948924996,Foy Claire,20.0,,Vítěz
2024-01-28 20:07:08.231796,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-29 04:07:23.902345,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-29 04:07:23.902345,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-29 04:07:23.902345,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-29 04:07:23.902345,1948924994,Brooks Danielle,17.0,,Vítěz
2024-01-29 04:07:23.902345,1948924996,Foy Claire,20.0,,Vítěz
2024-01-29 04:07:23.902345,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-29 12:08:52.320994,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-29 12:08:52.320994,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-29 12:08:52.320994,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-29 12:08:52.320994,1948924994,Brooks Danielle,17.0,,Vítěz
2024-01-29 12:08:52.320994,1948924996,Foy Claire,20.0,,Vítěz
2024-01-29 12:08:52.320994,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-29 20:07:11.454675,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-29 20:07:11.454675,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-29 20:07:11.454675,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-29 20:07:11.454675,1948924994,Brooks Danielle,17.0,,Vítěz
2024-01-29 20:07:11.454675,1948924996,Foy Claire,20.0,,Vítěz
2024-01-29 20:07:11.454675,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-30 04:07:15.764818,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-30 04:07:15.764818,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-30 04:07:15.764818,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-30 04:07:15.764818,1948924994,Brooks Danielle,17.0,,Vítěz
2024-01-30 04:07:15.764818,1948924996,Foy Claire,20.0,,Vítěz
2024-01-30 04:07:15.764818,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-30 12:08:44.781061,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-30 12:08:44.781061,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-30 12:08:44.781061,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-30 12:08:44.781061,1948924994,Brooks Danielle,17.0,,Vítěz
2024-01-30 12:08:44.781061,1948924996,Foy Claire,20.0,,Vítěz
2024-01-30 12:08:44.781061,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-30 20:07:23.949945,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-30 20:07:23.949945,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-30 20:07:23.949945,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-30 20:07:23.949945,1948924994,Brooks Danielle,20.0,,Vítěz
2024-01-30 20:07:23.949945,1948924996,Foy Claire,22.0,,Vítěz
2024-01-30 20:07:23.949945,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-31 04:07:32.456510,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-31 04:07:32.456510,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-31 04:07:32.456510,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-31 04:07:32.456510,1948924994,Brooks Danielle,20.0,,Vítěz
2024-01-31 04:07:32.456510,1948924996,Foy Claire,22.0,,Vítěz
2024-01-31 04:07:32.456510,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-31 12:08:42.994803,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-31 12:08:42.994803,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-31 12:08:42.994803,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-31 12:08:42.994803,1948924994,Brooks Danielle,20.0,,Vítěz
2024-01-31 12:08:42.994803,1948924996,Foy Claire,22.0,,Vítěz
2024-01-31 12:08:42.994803,1948924995,Pike Rosamund,25.0,,Vítěz
2024-01-31 20:07:10.095050,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-01-31 20:07:10.095050,1948924993,Blunt Emily,9.0,,Vítěz
2024-01-31 20:07:10.095050,1948924998,Hüller Sandra,15.0,,Vítěz
2024-01-31 20:07:10.095050,1948924994,Brooks Danielle,20.0,,Vítěz
2024-01-31 20:07:10.095050,1948924996,Foy Claire,22.0,,Vítěz
2024-01-31 20:07:10.095050,1948924995,Pike Rosamund,25.0,,Vítěz
2024-02-01 04:07:47.116056,1948924997,Randolph Da'Vine Joy,1.1,,Vítěz
2024-02-01 04:07:47.116056,1948924993,Blunt Emily,9.0,,Vítěz
2024-02-01 04:07:47.116056,1948924998,Hüller Sandra,15.0,,Vítěz
2024-02-01 04:07:47.116056,1948924994,Brooks Danielle,20.0,,Vítěz
2024-02-01 04:07:47.116056,1948924996,Foy Claire,22.0,,Vítěz
2024-02-01 04:07:47.116056,1948924995,Pike Rosamund,25.0,,Vítěz
