date,id,name,odd,supername,hypername
2023-10-04 13:54:41.390032,1872253157,Grüne,2.3,,Umístění do 2. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253162,FW,2.35,,Umístění do 2. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253156,AfD,2.4,,Umístění do 2. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253158,SPD,20.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253159,FDP,1500.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253160,Die Linke,3000.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253168,Grüne,1.25,,Umístění do 3. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253163,FW,1.27,,Umístění do 3. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253164,AfD,1.3,,Umístění do 3. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253166,SPD,9.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253167,FDP,800.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253165,Die Linke,1600.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 13:54:41.390032,1872253170,Ano,1.0,CSU,Nejvíc hlasů získá Ano/Ne
2023-10-04 13:54:41.390032,1872253171,Ne,1000.0,CSU,Nejvíc hlasů získá Ano/Ne
2023-10-04 14:17:40.555633,1872253157,Grüne,2.3,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253162,FW,2.35,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253156,AfD,2.4,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253158,SPD,20.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253159,FDP,1500.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253160,Die Linke,3000.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253168,Grüne,1.25,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253163,FW,1.27,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253164,AfD,1.3,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253166,SPD,9.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253167,FDP,800.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253165,Die Linke,1600.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:17:40.555633,1872253170,Ano,1.0,CSU,Nejvíc hlasů získá Ano/Ne
2023-10-04 14:17:40.555633,1872253171,Ne,1000.0,CSU,Nejvíc hlasů získá Ano/Ne
2023-10-04 14:44:26.133415,1872253157,Grüne,2.3,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253162,FW,2.35,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253156,AfD,2.4,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253158,SPD,20.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253159,FDP,1500.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253160,Die Linke,3000.0,,Umístění do 2. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253168,Grüne,1.25,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253163,FW,1.27,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253164,AfD,1.3,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253166,SPD,9.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253167,FDP,800.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253165,Die Linke,1600.0,,Umístění do 3. místa podle počtu hlasů
2023-10-04 14:44:26.133415,1872253170,Ano,1.0,CSU,Nejvíc hlasů získá Ano/Ne
2023-10-04 14:44:26.133415,1872253171,Ne,1000.0,CSU,Nejvíc hlasů získá Ano/Ne
