date,title,odds,date_bet,identifier
2017-07-13T06:02:02.462138,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-13T06:02:02.462138,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
2017-07-14T06:02:02.507400,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-14T06:02:02.507400,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
2017-07-19T10:01:08.831844,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-19T10:01:08.831844,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
2017-07-20T09:50:28.638800,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-20T09:50:28.638800,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
2017-07-21T06:47:37.835354,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-21T06:47:37.835354,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
2017-07-23T19:08:37.161252,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-23T19:08:37.161252,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
2017-07-24T06:02:02.646175,s prezidentem ČR - ANO,4.00,31.07.2017 23:59,1
2017-07-24T06:02:02.646175,s prezidentem ČR - NE,1.20,31.07.2017 23:59,3
