date,title,odds,date_bet,identifier
2017-03-28T22:03:01.674372,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-28T22:03:01.674372,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-03-29T10:03:01.740606,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-29T10:03:01.740606,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-03-29T22:03:02.655813,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-29T22:03:02.655813,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-03-30T10:03:01.880598,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-30T10:03:01.880598,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-03-30T22:03:01.557825,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-30T22:03:01.557825,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-03-31T10:03:02.299824,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-31T10:03:02.299824,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-03-31T22:03:02.096855,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-03-31T22:03:02.096855,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-04-01T10:03:01.725163,většina bude pro ANO,1.90,15.04.2017 23:59,1
2017-04-01T10:03:01.725163,většina bude pro NE,1.75,15.04.2017 23:59,3
2017-04-01T22:03:02.633466,většina bude pro ANO,1.82,15.04.2017 23:59,1
2017-04-01T22:03:02.633466,většina bude pro NE,1.82,15.04.2017 23:59,3
2017-04-02T10:03:02.413253,většina bude pro ANO,1.82,15.04.2017 23:59,1
2017-04-02T10:03:02.413253,většina bude pro NE,1.82,15.04.2017 23:59,3
2017-04-02T22:03:01.628258,většina bude pro ANO,1.75,15.04.2017 23:59,1
2017-04-02T22:03:01.628258,většina bude pro NE,1.96,15.04.2017 23:59,3
2017-04-03T10:03:01.734609,většina bude pro ANO,1.75,15.04.2017 23:59,1
2017-04-03T10:03:01.734609,většina bude pro NE,1.96,15.04.2017 23:59,3
2017-04-03T22:03:01.591437,většina bude pro ANO,1.60,15.04.2017 23:59,1
2017-04-03T22:03:01.591437,většina bude pro NE,2.11,15.04.2017 23:59,3
2017-04-04T10:03:06.765251,většina bude pro ANO,1.45,15.04.2017 23:59,1
2017-04-04T10:03:06.765251,většina bude pro NE,2.45,15.04.2017 23:59,3
2017-04-04T22:03:01.793906,většina bude pro ANO,1.45,15.04.2017 23:59,1
2017-04-04T22:03:01.793906,většina bude pro NE,2.45,15.04.2017 23:59,3
2017-04-06T22:03:02.512036,většina bude pro ANO,1.40,15.04.2017 23:59,1
2017-04-06T22:03:02.512036,většina bude pro NE,2.60,15.04.2017 23:59,3
