id,name,odd,date
1554079440,Méně než 81.5,1.6,2022-12-08T16:04:51.029093
1554079439,81.5 a více,2.16,2022-12-08T16:04:51.029093
1554079440,Méně než 81.5,1.6,2022-12-09T04:04:44.984193
1554079439,81.5 a více,2.16,2022-12-09T04:04:44.984193
1554079440,Méně než 81.5,1.6,2022-12-09T16:04:43.607510
1554079439,81.5 a více,2.16,2022-12-09T16:04:43.607510
1554079440,Méně než 81.5,1.55,2022-12-10T04:04:35.437692
1554079439,81.5 a více,2.26,2022-12-10T04:04:35.437692
1554079440,Méně než 81.5,1.55,2022-12-10T16:05:45.819019
1554079439,81.5 a více,2.26,2022-12-10T16:05:45.819019
1554079440,Méně než 81.5,1.55,2022-12-11T04:04:38.416647
1554079439,81.5 a více,2.26,2022-12-11T04:04:38.416647
