date,id,name,odd
2022-03-29T19:26:03.544884,1416471819,Fidesz-KDNP,1.12
2022-03-29T19:26:03.544884,1416471820,EM,5.0
2022-03-29T19:26:03.544884,1416471822,MH,4000.0
2022-03-29T19:26:03.544884,1416471821,MKKP,4000.0
2022-03-29T20:13:14.792442,1416471819,Fidesz-KDNP,1.08
2022-03-29T20:13:14.792442,1416471820,EM,5.9
2022-03-29T20:13:14.792442,1416471822,MH,4000.0
2022-03-29T20:13:14.792442,1416471821,MKKP,4000.0
2022-03-30T04:17:45.948414,1416471819,Fidesz-KDNP,1.08
2022-03-30T04:17:45.948414,1416471820,EM,5.9
2022-03-30T04:17:45.948414,1416471822,MH,4000.0
2022-03-30T04:17:45.948414,1416471821,MKKP,4000.0
2022-03-30T16:18:09.354970,1416471819,Fidesz-KDNP,1.04
2022-03-30T16:18:09.354970,1416471820,EM,7.4
2022-03-30T16:18:09.354970,1416471822,MH,4000.0
2022-03-30T16:18:09.354970,1416471821,MKKP,4000.0
2022-03-31T04:17:50.502049,1416471819,Fidesz-KDNP,1.04
2022-03-31T04:17:50.502049,1416471820,EM,7.4
2022-03-31T04:17:50.502049,1416471822,MH,4000.0
2022-03-31T04:17:50.502049,1416471821,MKKP,4000.0
