date,title,odds,date_bet,identifier
2017-04-07T10:02:02.347771,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-07T10:02:02.347771,neudělí J.Kajinkovi milost,1.35,30.04.2017 12:00,3
2017-04-07T22:02:01.938775,udělí J.Kajínkovi milost,3.00,30.04.2017 12:00,1
2017-04-07T22:02:01.938775,neudělí J.Kajínkovi milost,1.30,30.04.2017 12:00,4
2017-04-08T10:02:02.686920,udělí J.Kajínkovi milost,3.00,30.04.2017 12:00,1
2017-04-08T10:02:02.686920,neudělí J.Kajínkovi milost,1.30,30.04.2017 12:00,4
2017-04-08T22:02:01.692583,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-08T22:02:01.692583,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-09T10:02:02.185737,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-09T10:02:02.185737,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-09T22:02:01.762351,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-09T22:02:01.762351,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-10T10:02:02.175630,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-10T10:02:02.175630,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-10T22:02:02.423259,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-10T22:02:02.423259,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-11T10:02:02.401011,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-11T10:02:02.401011,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-11T22:02:02.172104,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-11T22:02:02.172104,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-12T10:02:02.751908,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-12T10:02:02.751908,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-12T22:02:02.534862,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-12T22:02:02.534862,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-13T10:02:02.617623,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-13T10:02:02.617623,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-13T22:02:01.826361,udělí J.Kajínkovi milost,2.80,30.04.2017 12:00,1
2017-04-13T22:02:01.826361,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-14T10:02:02.200697,udělí J.Kajínkovi milost,2.90,30.04.2017 12:00,1
2017-04-14T10:02:02.200697,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-14T22:02:01.950535,udělí J.Kajínkovi milost,2.90,30.04.2017 12:00,1
2017-04-14T22:02:01.950535,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-15T10:02:02.363021,udělí J.Kajínkovi milost,2.90,30.04.2017 12:00,1
2017-04-15T10:02:02.363021,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
2017-04-15T22:02:02.844103,udělí J.Kajínkovi milost,2.90,30.04.2017 12:00,1
2017-04-15T22:02:02.844103,neudělí J.Kajínkovi milost,1.35,30.04.2017 12:00,4
