date,title,odds,date_bet,identifier
2017-10-08T06:02:02.851082,"ÖVP: 0-32,99 % hlasů",1.85,15.10.2017 08:00,1
2017-10-08T06:02:02.851082,ÖVP: 33 a víc % hlasů,1.85,15.10.2017 08:00,3
2017-10-08T06:02:02.851082,"SPÖ: 0-21,49 % hlasů",1.85,15.10.2017 08:00,4
2017-10-08T06:02:02.851082,"SPÖ: 21,50 a víc % hlasů",1.85,15.10.2017 08:00,5
2017-10-08T06:02:02.851082,"FPÖ: 0-25,49 % hlasů",1.85,15.10.2017 08:00,6
2017-10-08T06:02:02.851082,"FPÖ: 25,50 a víc % hlasů",1.85,15.10.2017 08:00,7
2017-10-08T06:02:02.851082,"GRÜNE: 0-5,99 % hlasů",1.85,15.10.2017 08:00,8
2017-10-08T06:02:02.851082,GRÜNE: 6 % a víc hlasů,1.85,15.10.2017 08:00,9
2017-10-08T06:02:02.851082,"NEOS: 0-5,49 % hlasů",1.85,15.10.2017 08:00,11
2017-10-08T06:02:02.851082,"NEOS: 5,50 a víc % hlasů",1.85,15.10.2017 08:00,12
2017-10-08T06:02:02.851082,"PILZ: 0-5,49 % hlasů",1.85,15.10.2017 08:00,13
2017-10-08T06:02:02.851082,"PILZ: 5,50 a víc % hlasů",1.85,15.10.2017 08:00,14
2017-10-08T18:02:02.446448,"ÖVP: 0-32,99 % hlasů",1.85,15.10.2017 08:00,1
2017-10-08T18:02:02.446448,ÖVP: 33 a víc % hlasů,1.85,15.10.2017 08:00,3
2017-10-08T18:02:02.446448,"SPÖ: 0-21,49 % hlasů",1.85,15.10.2017 08:00,4
2017-10-08T18:02:02.446448,"SPÖ: 21,50 a víc % hlasů",1.85,15.10.2017 08:00,5
2017-10-08T18:02:02.446448,"FPÖ: 0-25,49 % hlasů",1.85,15.10.2017 08:00,6
2017-10-08T18:02:02.446448,"FPÖ: 25,50 a víc % hlasů",1.85,15.10.2017 08:00,7
2017-10-08T18:02:02.446448,"GRÜNE: 0-5,99 % hlasů",1.85,15.10.2017 08:00,8
2017-10-08T18:02:02.446448,GRÜNE: 6 % a víc hlasů,1.85,15.10.2017 08:00,9
2017-10-08T18:02:02.446448,"NEOS: 0-5,49 % hlasů",1.85,15.10.2017 08:00,11
2017-10-08T18:02:02.446448,"NEOS: 5,50 a víc % hlasů",1.85,15.10.2017 08:00,12
2017-10-08T18:02:02.446448,"PILZ: 0-5,49 % hlasů",1.85,15.10.2017 08:00,13
2017-10-08T18:02:02.446448,"PILZ: 5,50 a víc % hlasů",1.85,15.10.2017 08:00,14
2017-10-09T06:02:02.922085,"ÖVP: 0-32,99 % hlasů",1.85,15.10.2017 08:00,1
2017-10-09T06:02:02.922085,ÖVP: 33 a víc % hlasů,1.85,15.10.2017 08:00,3
2017-10-09T06:02:02.922085,"SPÖ: 0-21,49 % hlasů",2.00,15.10.2017 08:00,4
2017-10-09T06:02:02.922085,"SPÖ: 21,50 a víc % hlasů",1.70,15.10.2017 08:00,5
2017-10-09T06:02:02.922085,"FPÖ: 0-25,49 % hlasů",1.85,15.10.2017 08:00,6
2017-10-09T06:02:02.922085,"FPÖ: 25,50 a víc % hlasů",1.85,15.10.2017 08:00,7
2017-10-09T06:02:02.922085,"GRÜNE: 0-5,99 % hlasů",1.85,15.10.2017 08:00,8
2017-10-09T06:02:02.922085,GRÜNE: 6 % a víc hlasů,1.85,15.10.2017 08:00,9
2017-10-09T06:02:02.922085,"NEOS: 0-5,49 % hlasů",1.85,15.10.2017 08:00,11
2017-10-09T06:02:02.922085,"NEOS: 5,50 a víc % hlasů",1.85,15.10.2017 08:00,12
2017-10-09T06:02:02.922085,"PILZ: 0-5,49 % hlasů",1.85,15.10.2017 08:00,13
2017-10-09T06:02:02.922085,"PILZ: 5,50 a víc % hlasů",1.85,15.10.2017 08:00,14
